,counter_id,latitude,longitude,is_couvre_feu,temp,precip,windspeed,visibility,icon_encoded,is_lockdown,is_ferie,is_vacances,year,month,day,weekday,hour,is_weekend
942,100047548-104047548,48.89141,2.38482,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
943,100056327-103056327,48.86461,2.40969,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
944,100056327-104056327,48.86461,2.40969,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
945,100056331-104056331,48.83421,2.26542,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
946,100056331-103056331,48.83421,2.26542,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
947,100047542-103047542,48.89172,2.38531,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
948,100047542-104047542,48.89172,2.38531,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
949,100047546-104047546,48.829523,2.38699,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
950,100047546-103047546,48.829523,2.38699,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
951,100056226-104056226,48.830331,2.400551,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
952,100056226-103056226,48.830331,2.400551,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
953,100056329-104056329,48.84223,2.36811,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
954,100056329-103056329,48.84223,2.36811,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
955,100056332-103056332,48.83848,2.37587,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
956,100056332-104056332,48.83848,2.37587,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
957,100056047-SC,48.86378,2.32003,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
958,100056223-SC,48.86284,2.310345,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
959,100056046-SC,48.86282,2.31061,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
960,100056335-104056335,48.86288,2.31179,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
961,100056335-103056335,48.86288,2.31179,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
962,100050876-103050876,48.85735,2.35211,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
963,100050876-104050876,48.85735,2.35211,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
964,100057445-103057445,48.86377,2.35096,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
965,100057445-104057445,48.86377,2.35096,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
966,100057329-104057329,48.84201,2.36729,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
967,100057329-103057329,48.84201,2.36729,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
968,100057380-104057380,48.86462,2.31444,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
969,100057380-103057380,48.86462,2.31444,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
970,100042374-110042374,48.8484,2.27586,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
971,100042374-109042374,48.8484,2.27586,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,18,0
972,100049407-353255860,48.840801,2.333233,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
973,100049407-353255859,48.840801,2.333233,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
974,100036719-104036719,48.85372,2.35702,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
975,100036719-103036719,48.85372,2.35702,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
976,100063175-353277233,48.88529,2.32666,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
977,100063175-353277235,48.88529,2.32666,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
978,100056336-106056336,48.85013,2.35423,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
979,100056336-105056336,48.85013,2.35423,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
980,100007049-102007049,48.846028,2.375429,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
981,100007049-101007049,48.846028,2.375429,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
982,100056330-104056330,48.85209,2.28508,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
983,100056330-103056330,48.85209,2.28508,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
984,100056334-103056334,48.86502,2.35387,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
985,100056334-104056334,48.86502,2.35387,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
986,100036718-104036718,48.83436,2.377,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
987,100036718-103036718,48.83436,2.377,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
988,100047547-104047547,48.82636,2.30303,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
989,100047547-103047547,48.82636,2.30303,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
990,100044493-SC,48.86149,2.37376,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
991,100060178-102060178,48.84638,2.31529,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
992,100060178-101060178,48.84638,2.31529,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
993,100047545-103047545,48.890457,2.368852,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
994,100047545-104047545,48.890457,2.368852,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
995,100047548-103047548,48.89141,2.38482,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
996,100047548-104047548,48.89141,2.38482,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
997,100056327-103056327,48.86461,2.40969,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
998,100056327-104056327,48.86461,2.40969,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
999,100056331-104056331,48.83421,2.26542,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
1000,100056331-103056331,48.83421,2.26542,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
1001,100047542-103047542,48.89172,2.38531,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
1002,100047542-104047542,48.89172,2.38531,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
1003,100047546-104047546,48.829523,2.38699,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
1004,100047546-103047546,48.829523,2.38699,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
1005,100056226-104056226,48.830331,2.400551,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
1006,100056226-103056226,48.830331,2.400551,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
1007,100056329-104056329,48.84223,2.36811,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
1008,100056329-103056329,48.84223,2.36811,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
1009,100056332-103056332,48.83848,2.37587,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
1010,100056332-104056332,48.83848,2.37587,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
1011,100056047-SC,48.86378,2.32003,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
1012,100056223-SC,48.86284,2.310345,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
1013,100056046-SC,48.86282,2.31061,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
1014,100056335-104056335,48.86288,2.31179,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
1015,100056335-103056335,48.86288,2.31179,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
1016,100050876-103050876,48.85735,2.35211,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
1017,100050876-104050876,48.85735,2.35211,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
1018,100057445-103057445,48.86377,2.35096,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
1019,100057445-104057445,48.86377,2.35096,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
1020,100057329-104057329,48.84201,2.36729,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
1021,100057329-103057329,48.84201,2.36729,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
1022,100057380-104057380,48.86462,2.31444,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
1023,100057380-103057380,48.86462,2.31444,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
1024,100042374-110042374,48.8484,2.27586,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
1025,100042374-109042374,48.8484,2.27586,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,19,0
1026,100049407-353255860,48.840801,2.333233,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1027,100049407-353255859,48.840801,2.333233,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1028,100036719-104036719,48.85372,2.35702,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1029,100036719-103036719,48.85372,2.35702,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1030,100063175-353277233,48.88529,2.32666,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1031,100063175-353277235,48.88529,2.32666,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1032,100056336-106056336,48.85013,2.35423,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1033,100056336-105056336,48.85013,2.35423,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1034,100007049-102007049,48.846028,2.375429,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1035,100007049-101007049,48.846028,2.375429,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1036,100056330-104056330,48.85209,2.28508,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1037,100056330-103056330,48.85209,2.28508,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1038,100056334-103056334,48.86502,2.35387,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1039,100056334-104056334,48.86502,2.35387,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1040,100036718-104036718,48.83436,2.377,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1041,100036718-103036718,48.83436,2.377,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1042,100047547-104047547,48.82636,2.30303,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1043,100047547-103047547,48.82636,2.30303,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1044,100044493-SC,48.86149,2.37376,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1045,100060178-102060178,48.84638,2.31529,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1046,100060178-101060178,48.84638,2.31529,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1047,100047545-103047545,48.890457,2.368852,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1048,100047545-104047545,48.890457,2.368852,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1049,100047548-103047548,48.89141,2.38482,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1050,100047548-104047548,48.89141,2.38482,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1051,100056327-103056327,48.86461,2.40969,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1052,100056327-104056327,48.86461,2.40969,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1053,100056331-104056331,48.83421,2.26542,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1054,100056331-103056331,48.83421,2.26542,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1055,100047542-103047542,48.89172,2.38531,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1056,100047542-104047542,48.89172,2.38531,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1057,100047546-104047546,48.829523,2.38699,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1058,100047546-103047546,48.829523,2.38699,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1059,100056226-104056226,48.830331,2.400551,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1060,100056226-103056226,48.830331,2.400551,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1061,100056329-104056329,48.84223,2.36811,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1062,100056329-103056329,48.84223,2.36811,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1063,100056332-103056332,48.83848,2.37587,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1064,100056332-104056332,48.83848,2.37587,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1065,100056047-SC,48.86378,2.32003,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1066,100056223-SC,48.86284,2.310345,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1067,100056046-SC,48.86282,2.31061,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1068,100056335-104056335,48.86288,2.31179,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1069,100056335-103056335,48.86288,2.31179,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1070,100050876-103050876,48.85735,2.35211,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1071,100050876-104050876,48.85735,2.35211,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1072,100057445-103057445,48.86377,2.35096,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1073,100057445-104057445,48.86377,2.35096,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1074,100057329-104057329,48.84201,2.36729,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1075,100057329-103057329,48.84201,2.36729,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1076,100057380-104057380,48.86462,2.31444,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1077,100057380-103057380,48.86462,2.31444,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1078,100042374-110042374,48.8484,2.27586,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1079,100042374-109042374,48.8484,2.27586,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,20,0
1080,100049407-353255860,48.840801,2.333233,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1081,100049407-353255859,48.840801,2.333233,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1082,100036719-104036719,48.85372,2.35702,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1083,100036719-103036719,48.85372,2.35702,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1084,100063175-353277233,48.88529,2.32666,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1085,100063175-353277235,48.88529,2.32666,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1086,100056336-106056336,48.85013,2.35423,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1087,100056336-105056336,48.85013,2.35423,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1088,100007049-102007049,48.846028,2.375429,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1089,100007049-101007049,48.846028,2.375429,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1090,100056330-104056330,48.85209,2.28508,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1091,100056330-103056330,48.85209,2.28508,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1092,100056334-103056334,48.86502,2.35387,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1093,100056334-104056334,48.86502,2.35387,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1094,100036718-104036718,48.83436,2.377,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1095,100036718-103036718,48.83436,2.377,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1096,100047547-104047547,48.82636,2.30303,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1097,100047547-103047547,48.82636,2.30303,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1098,100044493-SC,48.86149,2.37376,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1099,100060178-102060178,48.84638,2.31529,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1100,100060178-101060178,48.84638,2.31529,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1101,100047545-103047545,48.890457,2.368852,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1102,100047545-104047545,48.890457,2.368852,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1103,100047548-103047548,48.89141,2.38482,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1104,100047548-104047548,48.89141,2.38482,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1105,100056327-103056327,48.86461,2.40969,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1106,100056327-104056327,48.86461,2.40969,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1107,100056331-104056331,48.83421,2.26542,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1108,100056331-103056331,48.83421,2.26542,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1109,100047542-103047542,48.89172,2.38531,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1110,100047542-104047542,48.89172,2.38531,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1111,100047546-104047546,48.829523,2.38699,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1112,100047546-103047546,48.829523,2.38699,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1113,100056226-104056226,48.830331,2.400551,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1114,100056226-103056226,48.830331,2.400551,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1115,100056329-104056329,48.84223,2.36811,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1116,100056329-103056329,48.84223,2.36811,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1117,100056332-103056332,48.83848,2.37587,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1118,100056332-104056332,48.83848,2.37587,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1119,100056047-SC,48.86378,2.32003,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1120,100056223-SC,48.86284,2.310345,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1121,100056046-SC,48.86282,2.31061,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1122,100056335-104056335,48.86288,2.31179,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1123,100056335-103056335,48.86288,2.31179,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1124,100050876-103050876,48.85735,2.35211,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1125,100050876-104050876,48.85735,2.35211,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1126,100057445-103057445,48.86377,2.35096,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1127,100057445-104057445,48.86377,2.35096,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1128,100057329-104057329,48.84201,2.36729,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1129,100057329-103057329,48.84201,2.36729,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1130,100057380-104057380,48.86462,2.31444,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1131,100057380-103057380,48.86462,2.31444,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1132,100042374-110042374,48.8484,2.27586,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1133,100042374-109042374,48.8484,2.27586,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,21,0
1134,100049407-353255860,48.840801,2.333233,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1135,100049407-353255859,48.840801,2.333233,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1136,100036719-104036719,48.85372,2.35702,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1137,100036719-103036719,48.85372,2.35702,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1138,100063175-353277233,48.88529,2.32666,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1139,100063175-353277235,48.88529,2.32666,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1140,100056336-106056336,48.85013,2.35423,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1141,100056336-105056336,48.85013,2.35423,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1142,100007049-102007049,48.846028,2.375429,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1143,100007049-101007049,48.846028,2.375429,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1144,100056330-104056330,48.85209,2.28508,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1145,100056330-103056330,48.85209,2.28508,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1146,100056334-103056334,48.86502,2.35387,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1147,100056334-104056334,48.86502,2.35387,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1148,100036718-104036718,48.83436,2.377,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1149,100036718-103036718,48.83436,2.377,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1150,100047547-104047547,48.82636,2.30303,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1151,100047547-103047547,48.82636,2.30303,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1152,100044493-SC,48.86149,2.37376,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1153,100060178-102060178,48.84638,2.31529,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1154,100060178-101060178,48.84638,2.31529,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1155,100047545-103047545,48.890457,2.368852,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1156,100047545-104047545,48.890457,2.368852,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1157,100047548-103047548,48.89141,2.38482,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1158,100047548-104047548,48.89141,2.38482,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1159,100056327-103056327,48.86461,2.40969,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1160,100056327-104056327,48.86461,2.40969,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1161,100056331-104056331,48.83421,2.26542,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1162,100056331-103056331,48.83421,2.26542,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1163,100047542-103047542,48.89172,2.38531,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1164,100047542-104047542,48.89172,2.38531,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1165,100047546-104047546,48.829523,2.38699,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1166,100047546-103047546,48.829523,2.38699,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1167,100056226-104056226,48.830331,2.400551,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1168,100056226-103056226,48.830331,2.400551,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1169,100056329-104056329,48.84223,2.36811,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1170,100056329-103056329,48.84223,2.36811,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1171,100056332-103056332,48.83848,2.37587,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1172,100056332-104056332,48.83848,2.37587,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1173,100056047-SC,48.86378,2.32003,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1174,100056223-SC,48.86284,2.310345,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
